COD_CLIENTE;COD_PEDIDO;CODIGO_PRODUTO;DEPTO;QUANTIDADE;VALOR_UNITARIO;QTD_PARCELAS;DT_PEDIDO;MEIO_PAGTO;STATUS_PAGAMENTO
184382;42367;0;INFORMATICA;1;395.00;1;12/04/2021;BOLETO;PENDENTE
184570;42437;0;TELEFONIA;1;1370.00;1;12/04/2021;BOLETO;PENDENTE
184570;42437;0;TELEFONIA;1;554.00;4;12/04/2021;BOLETO;PENDENTE
184570;42437;0;INFORMATICA;1;150.00;1;12/04/2021;BOLETO;PENDENTE
184570;42437;0;INFORMATICA;1;62.20;4;12/04/2021;BOLETO;PENDENTE
184570;42437;0;INFORMATICA;1;622.00;4;12/04/2021;BOLETO;PENDENTE
184570;42437;0;ACESSORIOS;1;4020.00;2;12/04/2021;BOLETO;PENDENTE
184677;43125;0;AUDIO;1;962.04;1;12/04/2021;BOLETO;PENDENTE
184677;43125;0;INFORMATICA;1;96.20;1;12/04/2021;BOLETO;PENDENTE
184677;43125;0;INFORMATICA;1;49.90;1;12/04/2021;BOLETO;PENDENTE
184677;43125;0;INFORMATICA;1;499.00;1;12/04/2021;BOLETO;PENDENTE
184677;43125;0;ACESSORIOS;1;40.00;1;12/04/2021;BOLETO;PENDENTE
184848;42601;0;INFORMATICA;1;3220.50;3;12/04/2021;BOLETO;PENDENTE
184848;42601;0;INFORMATICA;1;322.05;3;12/04/2021;BOLETO;PENDENTE
184848;42601;0;DECORACAO;1;66.10;4;12/04/2021;BOLETO;PENDENTE
184848;42601;0;DECORACAO;1;661.00;4;12/04/2021;BOLETO;PENDENTE
184848;42601;0;MODA;1;650.00;1;12/04/2021;BOLETO;PENDENTE
184946;42687;0;AUDIO;1;0.00;;12/04/2021;BOLETO;PENDENTE
184978;42654;0;INFORMATICA;1;380.00;1;12/04/2021;BOLETO;PENDENTE
184978;42654;0;INFORMATICA;1;33.40;3;12/04/2021;BOLETO;PENDENTE
184978;42654;0;INFORMATICA;1;334.00;3;12/04/2021;BOLETO;PENDENTE
184978;42654;0;LIVROS;1;1921.00;2;12/04/2021;BOLETO;PENDENTE
184978;42654;0;LIVROS;1;192.10;2;12/04/2021;BOLETO;PENDENTE
185328;42873;0;INFORMATICA;1;0.00;;12/04/2021;BOLETO;PENDENTE
185513;43006;0;AUDIO;1;0.00;;12/04/2021;BOLETO;PENDENTE
185516;43023;0;MODA;1;0.00;;12/04/2021;BOLETO;PENDENTE
185560;42981;0;INFORMATICA;1;0.00;;12/04/2021;DINHEIRO;PENDENTE
185562;43032;0;INFORMATICA;1;0.00;;12/04/2021;DINHEIRO;PENDENTE
185573;43028;0;TELEFONIA;1;0.00;;12/04/2021;DINHEIRO;PENDENTE
185578;42991;0;INFORMATICA;1;0.00;;12/04/2021;DINHEIRO;PENDENTE
185582;43003;0;AUDIO;1;0.00;;12/04/2021;DINHEIRO;PENDENTE
185650;43051;0;BELEZA;1;0.00;;12/04/2021;DINHEIRO;PENDENTE
185656;43054;0;LIVROS;1;0.00;;12/04/2021;DINHEIRO;PENDENTE
185721;43133;0;AUDIO;1;0.00;;12/04/2021;DINHEIRO;PENDENTE
185723;43103;0;AUDIO;1;4020.00;2;12/04/2021;DINHEIRO;PENDENTE
185733;43098;0;INFORMATICA;1;0.00;;12/04/2021;DINHEIRO;PENDENTE
185736;43128;0;INFORMATICA;1;2554.00;2;12/04/2021;DINHEIRO;PENDENTE
185748;43130;0;INFORMATICA;1;2688.00;2;12/04/2021;DINHEIRO;PENDENTE
185757;43107;0;INFORMATICA;1;2193.00;2;12/04/2021;DINHEIRO;PENDENTE
185759;43158;0;INFORMATICA;1;2260.00;2;12/04/2021;DINHEIRO;PENDENTE
185761;43137;0;INFORMATICA;1;2260.00;2;12/04/2021;DINHEIRO;PENDENTE
185780;43140;0;AUDIO;1;6308.16;4;12/04/2021;DINHEIRO;PENDENTE
185786;43156;0;AUDIO;1;0.00;3;12/04/2021;DINHEIRO;PENDENTE
185788;43148;0;AUDIO;1;0.00;3;12/04/2021;DINHEIRO;PENDENTE
185804;43126;0;AUDIO;1;0.00;;12/04/2021;DINHEIRO;PENDENTE
185806;43145;0;TELEFONIA;1;0.00;;12/04/2021;DINHEIRO;PENDENTE
185808;43124;0;BELEZA;1;4288.00;2;12/04/2021;DINHEIRO;PENDENTE
185810;43132;0;INFORMATICA;1;4196.00;2;12/04/2021;DINHEIRO;PENDENTE
85476;42876;0;AUDIO;4;1728.90;2;13/04/2021;CC;PENDENTE
85476;42876;0;AUDIO;4;33.40;2;13/04/2021;CC;PENDENTE
85476;42876;0;AUDIO;4;334.00;2;13/04/2021;CC;PENDENTE
85476;42876;0;AUDIO;4;-33.40;1;13/04/2021;CC;PENDENTE
85476;42876;0;INFORMATICA;4;192.10;2;13/04/2021;CC;PENDENTE
161976;42860;0;INFORMATICA;12;654.54;1;13/04/2021;BOLETO;PENDENTE
161976;42860;0;INFORMATICA;12;40.00;1;13/04/2021;BOLETO;PENDENTE
161976;42860;0;UTILIDADES;12;65.45;1;13/04/2021;BOLETO;PENDENTE
166943;35622;0;BELEZA;12;0.00;1;13/04/2021;BOLETO;PENDENTE
172941;37765;0;AUDIO;12;1370.00;1;13/04/2021;DINHEIRO;PENDENTE
172941;37765;0;BELEZA;12;4626.00;2;13/04/2021;DINHEIRO;PENDENTE
172941;37765;0;BELEZA;12;103.40;3;13/04/2021;DINHEIRO;PENDENTE
172941;37765;0;BELEZA;12;1034.00;3;13/04/2021;DINHEIRO;PENDENTE
172941;37765;0;BELEZA;12;599.60;3;13/04/2021;DINHEIRO;PENDENTE
172941;37765;0;ELETRO;12;1898.00;3;13/04/2021;DINHEIRO;PENDENTE
178623;40574;0;AUDIO;1;0.00;;13/04/2021;BOLETO;PENDENTE
181329;40871;0;INFORMATICA;4;0.00;1;13/04/2021;CC;PENDENTE
181530;42773;0;TELEFONIA;1;29044.00;1;13/04/2021;BOLETO;PENDENTE
181530;42773;0;AUDIO;1;660.00;1;13/04/2021;BOLETO;PENDENTE
182722;41568;0;AUDIO;4;0.00;1;13/04/2021;CC;PENDENTE
183261;41819;0;BELEZA;1;0.00;;13/04/2021;BOLETO;PENDENTE
183899;42093;0;AUDIO;1;62.20;4;13/04/2021;BOLETO;PENDENTE
183899;42093;0;AUDIO;1;622.00;4;13/04/2021;BOLETO;PENDENTE
183899;42093;0;BELEZA;1;3294.00;2;13/04/2021;BOLETO;PENDENTE
183899;42093;0;BELEZA;1;329.40;2;13/04/2021;BOLETO;PENDENTE
184450;42402;0;INFORMATICA;1;0.00;1;13/04/2021;BOLETO;PENDENTE
184794;42550;0;INFORMATICA;1;320.00;1;13/04/2021;BOLETO;PENDENTE
184794;42550;0;INFORMATICA;1;-242.00;1;13/04/2021;BOLETO;PENDENTE
184794;42550;0;BELEZA;1;95.10;4;13/04/2021;BOLETO;PENDENTE
184794;42550;0;BELEZA;1;951.00;4;13/04/2021;BOLETO;PENDENTE
184794;42550;0;UTILIDADES;1;473.00;2;13/04/2021;BOLETO;PENDENTE
184794;42550;0;UTILIDADES;1;4730.00;2;13/04/2021;BOLETO;PENDENTE
185164;42786;0;AUDIO;1;80.60;4;13/04/2021;BOLETO;PENDENTE
185164;42786;0;AUDIO;1;806.00;4;13/04/2021;BOLETO;PENDENTE
185164;42786;0;BELEZA;1;2881.50;3;13/04/2021;BOLETO;PENDENTE
185164;42786;0;BELEZA;1;288.15;3;13/04/2021;BOLETO;PENDENTE
185166;42798;0;TELEFONIA;1;603.00;3;13/04/2021;BOLETO;PENDENTE
185166;42798;0;TELEFONIA;1;6030.00;3;13/04/2021;BOLETO;PENDENTE
185166;42776;0;AUDIO;1;7415.00;3;13/04/2021;BOLETO;PENDENTE
185166;42798;0;INFORMATICA;1;320.00;1;13/04/2021;BOLETO;PENDENTE
185166;42776;0;INFORMATICA;1;674.00;1;13/04/2021;BOLETO;PENDENTE
185166;42798;0;BELEZA;1;106.10;4;13/04/2021;BOLETO;PENDENTE
185166;42798;0;BELEZA;1;1061.00;4;13/04/2021;BOLETO;PENDENTE
185226;42817;0;INFORMATICA;1;0.00;1;13/04/2021;BOLETO;PENDENTE
185235;42828;0;AUDIO;1;2251.00;2;13/04/2021;BOLETO;PENDENTE
185235;42828;0;AUDIO;1;192.00;1;13/04/2021;BOLETO;PENDENTE
185238;42831;0;TELEFONIA;1;674.00;1;13/04/2021;BOLETO;PENDENTE
185238;42831;0;INFORMATICA;1;7415.00;3;13/04/2021;BOLETO;PENDENTE
185271;42857;0;INFORMATICA;1;603.00;3;13/04/2021;BOLETO;PENDENTE
185271;42857;0;INFORMATICA;1;6030.00;3;13/04/2021;BOLETO;PENDENTE
185271;42857;0;INFORMATICA;1;76.90;4;13/04/2021;BOLETO;PENDENTE
185271;42857;0;INFORMATICA;1;769.00;4;13/04/2021;BOLETO;PENDENTE
185311;42859;0;AUDIO;1;0.00;;13/04/2021;BOLETO;PENDENTE
185554;43029;0;AUDIO;1;0.00;;13/04/2021;DINHEIRO;PENDENTE
185707;43100;0;ACESSORIOS;1;0.00;;13/04/2021;DINHEIRO;PENDENTE
185717;43146;0;TELEFONIA;1;674.10;3;13/04/2021;DINHEIRO;PENDENTE
185717;43146;0;TELEFONIA;1;6741.00;3;13/04/2021;DINHEIRO;PENDENTE
185717;43146;0;AUDIO;1;89.30;4;13/04/2021;DINHEIRO;PENDENTE
185717;43146;0;AUDIO;1;893.00;4;13/04/2021;DINHEIRO;PENDENTE
185750;43120;0;ACESSORIOS;1;0.00;;13/04/2021;DINHEIRO;PENDENTE
185753;43095;0;INFORMATICA;1;0.00;;13/04/2021;DINHEIRO;PENDENTE
185767;43131;0;INFORMATICA;1;0.00;;13/04/2021;DINHEIRO;PENDENTE
185812;43101;0;INFORMATICA;1;0.00;;13/04/2021;DINHEIRO;PENDENTE
185818;43110;0;INFORMATICA;1;0.00;;13/04/2021;DINHEIRO;PENDENTE
185822;43096;0;AUDIO;1;0.00;;13/04/2021;DINHEIRO;PENDENTE
185837;43157;0;INFORMATICA;1;0.00;;13/04/2021;DINHEIRO;PENDENTE
185884;43225;0;LIVROS;1;0.00;;13/04/2021;DINHEIRO;PENDENTE
185885;43216;0;AUDIO;1;0.00;;13/04/2021;DINHEIRO;PENDENTE
185899;43202;0;SOM;1;5105.00;5;13/04/2021;DINHEIRO;PENDENTE
185901;43207;0;AUDIO;1;5105.00;5;13/04/2021;DINHEIRO;PENDENTE
185903;43235;0;LIVROS;1;1612.50;1;13/04/2021;DINHEIRO;PENDENTE
185911;43195;0;ACESSORIOS;1;5108.00;4;13/04/2021;DINHEIRO;PENDENTE
185913;43192;0;INFORMATICA;1;5108.00;4;13/04/2021;DINHEIRO;PENDENTE
185926;43208;0;AUDIO;1;0.00;;13/04/2021;DINHEIRO;PENDENTE
185936;43244;0;ELETRO;1;2997.00;3;13/04/2021;DINHEIRO;PENDENTE
185937;43228;0;TELEFONIA;1;2997.00;3;13/04/2021;DINHEIRO;PENDENTE
185940;43239;0;ACESSORIOS;1;2997.00;3;13/04/2021;DINHEIRO;PENDENTE
185947;43190;0;AUDIO;1;123.10;3;13/04/2021;DINHEIRO;PENDENTE
185947;43190;0;AUDIO;1;1231.00;3;13/04/2021;DINHEIRO;PENDENTE
185947;43190;0;INFORMATICA;1;1561.44;2;13/04/2021;DINHEIRO;PENDENTE
185947;43190;0;DECORACAO;1;156.14;2;13/04/2021;DINHEIRO;PENDENTE
185947;43190;0;ACESSORIOS;1;0.02;1;13/04/2021;DINHEIRO;PENDENTE
185949;43221;0;AUDIO;1;1.60;1;13/04/2021;DINHEIRO;PENDENTE
185949;43221;0;AUDIO;1;16.00;1;13/04/2021;DINHEIRO;PENDENTE
185949;43221;0;INFORMATICA;1;39.56;2;13/04/2021;DINHEIRO;PENDENTE
185949;43221;0;INFORMATICA;1;5.10;2;13/04/2021;DINHEIRO;PENDENTE
185949;43221;0;BELEZA;1;395.50;2;13/04/2021;DINHEIRO;PENDENTE
185951;43240;0;INFORMATICA;1;3172.56;2;13/04/2021;DINHEIRO;PENDENTE
185966;43193;0;INFORMATICA;1;2403.78;3;13/04/2021;DINHEIRO;PENDENTE
185980;43250;0;INFORMATICA;1;2147.00;2;13/04/2021;DINHEIRO;PENDENTE
185982;43214;0;AUDIO;1;2147.00;2;13/04/2021;DINHEIRO;PENDENTE
185992;43246;0;AUDIO;1;2143.76;2;13/04/2021;DINHEIRO;PENDENTE
61824;42995;0;AUDIO;4;186.15;1;14/04/2021;CC;PENDENTE
61824;42995;0;AUDIO;4;1861.50;1;14/04/2021;CC;PENDENTE
61824;42995;0;INFORMATICA;4;59.20;2;14/04/2021;CC;PENDENTE
61824;42995;0;INFORMATICA;4;592.00;2;14/04/2021;CC;PENDENTE
82049;42634;0;AUDIO;4;15378.00;2;14/04/2021;CC;PENDENTE
82049;42634;0;INFORMATICA;4;699.00;1;14/04/2021;CC;PENDENTE
93416;43204;0;INFORMATICA;4;2854.00;2;14/04/2021;CC;PENDENTE
93416;43204;0;ACESSORIOS;4;394.20;2;14/04/2021;CC;PENDENTE
93416;43204;0;ACESSORIOS;4;3942.00;2;14/04/2021;CC;PENDENTE
93416;43204;0;LIVROS;4;73.90;4;14/04/2021;CC;PENDENTE
93416;43204;0;LIVROS;4;739.00;4;14/04/2021;CC;PENDENTE
97225;43344;0;TELEFONIA;3;0.00;4;14/04/2021;A VISTA;PENDENTE
134344;43102;0;AUDIO;7;1010.00;2;14/04/2021;BOLETO;PENDENTE
134344;43102;0;MODA;7;3954.00;2;14/04/2021;BOLETO;PENDENTE
134344;43102;0;MODA;7;395.40;2;14/04/2021;BOLETO;PENDENTE
134344;43102;0;BELEZA;7;73.80;3;14/04/2021;BOLETO;PENDENTE
134344;43102;0;BELEZA;7;738.00;3;14/04/2021;BOLETO;PENDENTE
138291;41869;0;INFORMATICA;7;1074.00;2;14/04/2021;BOLETO;PENDENTE
138291;41869;0;INFORMATICA;7;107.40;1;14/04/2021;BOLETO;PENDENTE
153029;42702;0;AUDIO;12;215.00;1;14/04/2021;BOLETO;PENDENTE
153029;42702;0;AUDIO;12;4724.00;1;14/04/2021;BOLETO;PENDENTE
153029;42738;0;INFORMATICA;12;1130.00;1;14/04/2021;BOLETO;PENDENTE
153029;42738;0;INFORMATICA;12;113.00;1;14/04/2021;BOLETO;PENDENTE
161696;38775;0;AUDIO;12;5256.00;2;14/04/2021;BOLETO;PENDENTE
161696;38775;0;INFORMATICA;12;0.00;1;14/04/2021;BOLETO;PENDENTE
174864;38776;0;INFORMATICA;12;0.00;1;14/04/2021;DINHEIRO;PENDENTE
174864;38776;0;PAPELARIA;12;5256.00;2;14/04/2021;DINHEIRO;PENDENTE
176276;39370;0;INFORMATICA;1;2147.00;2;14/04/2021;BOLETO;PENDENTE
176276;39370;0;INFORMATICA;1;214.70;2;14/04/2021;BOLETO;PENDENTE
176276;39370;0;ELETRO;1;13.80;1;14/04/2021;BOLETO;PENDENTE
176276;39370;0;ELETRO;1;138.00;1;14/04/2021;BOLETO;PENDENTE
178353;40496;0;TELEFONIA;1;89.00;1;14/04/2021;BOLETO;PENDENTE
178353;40496;0;AUDIO;1;121.30;4;14/04/2021;BOLETO;PENDENTE
178353;40496;0;AUDIO;1;1213.00;4;14/04/2021;BOLETO;PENDENTE
178353;40496;0;INFORMATICA;1;5375.43;3;14/04/2021;BOLETO;PENDENTE
178353;40496;0;INFORMATICA;1;820.00;1;14/04/2021;BOLETO;PENDENTE
178353;40496;0;INFORMATICA;1;537.54;3;14/04/2021;BOLETO;PENDENTE
184513;42461;0;INFORMATICA;1;799.40;3;14/04/2021;BOLETO;PENDENTE
184513;42461;0;INFORMATICA;1;7994.00;3;14/04/2021;BOLETO;PENDENTE
184513;42461;0;INFORMATICA;1;2052.00;2;14/04/2021;BOLETO;PENDENTE
184513;42461;0;ACESSORIOS;1;170.90;3;14/04/2021;BOLETO;PENDENTE
184513;42461;0;ACESSORIOS;1;1709.00;3;14/04/2021;BOLETO;PENDENTE
184974;42649;0;AUDIO;1;170.00;1;14/04/2021;BOLETO;PENDENTE
184974;42649;0;AUDIO;1;4754.00;2;14/04/2021;BOLETO;PENDENTE
184974;42649;0;AUDIO;1;2396.00;3;14/04/2021;BOLETO;PENDENTE
184974;42649;0;INFORMATICA;1;533.90;4;14/04/2021;BOLETO;PENDENTE
184974;42649;0;INFORMATICA;1;415.00;1;14/04/2021;BOLETO;PENDENTE
184974;42649;0;INFORMATICA;1;125.70;4;14/04/2021;BOLETO;PENDENTE
184974;42649;0;INFORMATICA;1;1257.00;4;14/04/2021;BOLETO;PENDENTE
185060;42741;0;INFORMATICA;1;103.90;2;14/04/2021;BOLETO;PENDENTE
185060;42741;0;INFORMATICA;1;1039.00;2;14/04/2021;BOLETO;PENDENTE
185060;42741;0;BELEZA;1;1130.00;1;14/04/2021;BOLETO;PENDENTE
185060;42741;0;BELEZA;1;113.00;1;14/04/2021;BOLETO;PENDENTE
185061;42725;0;AUDIO;1;76.30;4;14/04/2021;BOLETO;PENDENTE
185061;42725;0;AUDIO;1;763.00;4;14/04/2021;BOLETO;PENDENTE
185061;42725;0;AUDIO;1;4380.00;2;14/04/2021;BOLETO;PENDENTE
185061;42725;0;AUDIO;1;1480.00;3;14/04/2021;BOLETO;PENDENTE
185061;42725;0;INFORMATICA;1;1370.00;1;14/04/2021;BOLETO;PENDENTE
185061;42725;0;INFORMATICA;1;575.00;5;14/04/2021;BOLETO;PENDENTE
185169;42788;0;INFORMATICA;1;75.00;4;14/04/2021;BOLETO;PENDENTE
185169;42788;0;INFORMATICA;1;750.00;4;14/04/2021;BOLETO;PENDENTE
185169;42788;0;INFORMATICA;1;185.40;2;14/04/2021;BOLETO;PENDENTE
185169;42788;0;INFORMATICA;1;670.00;1;14/04/2021;BOLETO;PENDENTE
185169;42788;0;INFORMATICA;1;1769.00;1;14/04/2021;BOLETO;PENDENTE
185169;42788;0;INFORMATICA;1;85.00;1;14/04/2021;BOLETO;PENDENTE
185169;42833;0;UTILIDADES;1;198.00;1;14/04/2021;BOLETO;PENDENTE
185169;42833;0;LIVROS;1;2480.00;1;14/04/2021;BOLETO;PENDENTE
185420;42937;0;TELEFONIA;1;117.70;5;14/04/2021;BOLETO;PENDENTE
185420;42937;0;AUDIO;1;124.00;1;14/04/2021;BOLETO;PENDENTE
185420;42637;0;INFORMATICA;1;721.00;2;14/04/2021;BOLETO;PENDENTE
185420;42937;0;INFORMATICA;1;120.00;3;14/04/2021;BOLETO;PENDENTE
185420;42937;0;INFORMATICA;1;176.00;1;14/04/2021;BOLETO;PENDENTE
185420;42937;0;INFORMATICA;1;32.80;3;14/04/2021;BOLETO;PENDENTE
185420;42937;0;BELEZA;1;152.00;2;14/04/2021;BOLETO;PENDENTE
185420;42637;0;BELEZA;1;58.00;1;14/04/2021;BOLETO;PENDENTE
185420;42937;0;ACESSORIOS;1;7.65;3;14/04/2021;BOLETO;PENDENTE
185420;42937;0;ACESSORIOS;1;968.00;3;14/04/2021;BOLETO;PENDENTE
185420;42937;0;LIVROS;1;85.00;1;14/04/2021;BOLETO;PENDENTE
185422;42956;0;INFORMATICA;1;402.00;2;14/04/2021;BOLETO;PENDENTE
185422;42956;0;INFORMATICA;1;4020.00;2;14/04/2021;BOLETO;PENDENTE
185422;42956;0;MODA;1;45.50;3;14/04/2021;BOLETO;PENDENTE
185422;42956;0;MODA;1;455.00;3;14/04/2021;BOLETO;PENDENTE
185460;42960;0;LIVROS;1;0.00;;14/04/2021;BOLETO;PENDENTE
185471;42921;0;AUDIO;1;7.65;3;14/04/2021;BOLETO;PENDENTE
185471;42921;0;INFORMATICA;1;227.00;2;14/04/2021;BOLETO;PENDENTE
185471;42921;0;INFORMATICA;1;120.00;3;14/04/2021;BOLETO;PENDENTE
185471;42921;0;INFORMATICA;1;24.50;3;14/04/2021;BOLETO;PENDENTE
185471;42921;0;BELEZA;1;18.00;1;14/04/2021;BOLETO;PENDENTE
185471;42921;0;BELEZA;1;5881.00;3;14/04/2021;BOLETO;PENDENTE
185471;42921;0;BELEZA;1;588.10;3;14/04/2021;BOLETO;PENDENTE
185527;43034;0;INFORMATICA;1;2695.82;2;14/04/2021;BOLETO;PENDENTE
185527;43034;0;INFORMATICA;1;85.70;2;14/04/2021;BOLETO;PENDENTE
185527;43034;0;INFORMATICA;1;857.00;2;14/04/2021;DINHEIRO;PENDENTE
185527;43034;0;INFORMATICA;1;269.58;2;14/04/2021;DINHEIRO;PENDENTE
185552;43033;0;TELEFONIA;1;76.00;3;14/04/2021;DINHEIRO;PENDENTE
185552;43033;0;TELEFONIA;1;760.00;3;14/04/2021;DINHEIRO;PENDENTE
185552;43033;0;INFORMATICA;1;7.65;3;14/04/2021;DINHEIRO;PENDENTE
185552;43033;0;INFORMATICA;1;120.00;3;14/04/2021;DINHEIRO;PENDENTE
185552;43033;0;ACESSORIOS;1;176.58;3;14/04/2021;DINHEIRO;PENDENTE
185552;43033;0;ACESSORIOS;1;1765.80;3;14/04/2021;DINHEIRO;PENDENTE
185605;43348;0;INFORMATICA;1;40.00;1;14/04/2021;DINHEIRO;PENDENTE
185605;43348;0;BELEZA;1;2.55;1;14/04/2021;DINHEIRO;PENDENTE
185605;43348;0;BELEZA;1;537.00;1;14/04/2021;DINHEIRO;PENDENTE
185605;43348;0;BELEZA;1;53.70;1;14/04/2021;DINHEIRO;PENDENTE
185606;43326;0;INFORMATICA;1;2.55;1;14/04/2021;DINHEIRO;PENDENTE
185606;43326;0;INFORMATICA;1;537.00;1;14/04/2021;DINHEIRO;PENDENTE
185606;43326;0;INFORMATICA;1;53.70;1;14/04/2021;DINHEIRO;PENDENTE
185629;43042;0;INFORMATICA;1;416.00;1;14/04/2021;DINHEIRO;PENDENTE
185629;43042;0;INFORMATICA;1;4577.00;2;14/04/2021;DINHEIRO;PENDENTE
185632;43066;0;INFORMATICA;1;3954.00;2;14/04/2021;DINHEIRO;PENDENTE
185632;43066;0;INFORMATICA;1;395.40;2;14/04/2021;DINHEIRO;PENDENTE
185632;43066;0;INFORMATICA;1;40.40;2;14/04/2021;DINHEIRO;PENDENTE
185632;43066;0;INFORMATICA;1;404.00;2;14/04/2021;DINHEIRO;PENDENTE
185703;43091;0;AUDIO;1;1474.00;1;14/04/2021;DINHEIRO;PENDENTE
185703;43091;0;INFORMATICA;1;134.00;1;14/04/2021;DINHEIRO;PENDENTE
185740;43109;0;AUDIO;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
185740;43331;0;INFORMATICA;1;2697.30;3;14/04/2021;DINHEIRO;PENDENTE
185849;43139;0;MODA;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
185875;43257;0;UTILIDADES;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
185888;43229;0;AUDIO;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
185889;43252;0;AUDIO;1;7.65;3;14/04/2021;DINHEIRO;PENDENTE
185889;43252;0;INFORMATICA;1;1677.50;3;14/04/2021;DINHEIRO;PENDENTE
185889;43252;0;BELEZA;1;167.74;3;14/04/2021;DINHEIRO;PENDENTE
185892;43254;0;INFORMATICA;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
185896;43205;0;AUDIO;1;0.00;2;14/04/2021;DINHEIRO;PENDENTE
185896;43205;0;AUDIO;1;38.40;2;14/04/2021;DINHEIRO;PENDENTE
185896;43205;0;AUDIO;1;384.00;2;14/04/2021;DINHEIRO;PENDENTE
185896;43205;0;AUDIO;1;317.00;1;14/04/2021;DINHEIRO;PENDENTE
185896;43205;0;INFORMATICA;1;455.00;1;14/04/2021;DINHEIRO;PENDENTE
185896;43205;0;BELEZA;1;380.00;1;14/04/2021;DINHEIRO;PENDENTE
185920;43226;0;AUDIO;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
185922;43219;0;AUDIO;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
185923;43196;0;INFORMATICA;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
185931;43223;0;INFORMATICA;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
185945;43233;0;AUDIO;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
185964;43249;0;TELEFONIA;1;485.22;1;14/04/2021;DINHEIRO;PENDENTE
185964;43249;0;AUDIO;1;2.55;1;14/04/2021;DINHEIRO;PENDENTE
185964;43249;0;INFORMATICA;1;17.80;1;14/04/2021;DINHEIRO;PENDENTE
185964;43249;0;INFORMATICA;1;178.00;1;14/04/2021;DINHEIRO;PENDENTE
185964;43249;0;INFORMATICA;1;40.00;1;14/04/2021;DINHEIRO;PENDENTE
185964;43249;0;INFORMATICA;1;48.52;1;14/04/2021;DINHEIRO;PENDENTE
185974;43220;0;AUDIO;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
185976;43198;0;INFORMATICA;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
185988;43224;0;AUDIO;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
185994;43203;0;INFORMATICA;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
186031;43310;0;AUDIO;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
186032;43290;0;INFORMATICA;1;4494.00;2;14/04/2021;DINHEIRO;PENDENTE
186035;43312;0;INFORMATICA;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
186046;43304;0;LIVROS;1;2.55;1;14/04/2021;DINHEIRO;PENDENTE
186046;43304;0;LIVROS;1;480.00;1;14/04/2021;DINHEIRO;PENDENTE
186046;43304;0;LIVROS;1;48.00;1;14/04/2021;DINHEIRO;PENDENTE
186048;43341;0;AUDIO;1;40.00;1;14/04/2021;DINHEIRO;PENDENTE
186048;43341;0;AUDIO;1;5.10;2;14/04/2021;DINHEIRO;PENDENTE
186048;43272;0;AUDIO;1;2112.00;1;14/04/2021;DINHEIRO;PENDENTE
186048;43272;0;INFORMATICA;1;96.00;1;14/04/2021;DINHEIRO;PENDENTE
186048;43341;0;MODA;1;111.50;2;14/04/2021;DINHEIRO;PENDENTE
186048;43341;0;MODA;1;1115.00;2;14/04/2021;DINHEIRO;PENDENTE
186048;43341;0;BELEZA;1;960.00;1;14/04/2021;DINHEIRO;PENDENTE
186048;43341;0;BELEZA;1;96.00;2;14/04/2021;DINHEIRO;PENDENTE
186049;43293;0;LIVROS;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
186051;43328;0;TELEFONIA;1;2688.00;2;14/04/2021;DINHEIRO;PENDENTE
186060;43350;0;AUDIO;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
186062;43327;0;ACESSORIOS;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
186069;43320;0;INFORMATICA;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
186071;43288;0;INFORMATICA;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
186073;43302;0;INFORMATICA;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
186075;43343;0;INFORMATICA;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
186077;43300;0;INFORMATICA;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
186081;43319;0;AUDIO;1;0.00;4;14/04/2021;DINHEIRO;PENDENTE
186101;43332;0;TELEFONIA;1;8514.00;3;14/04/2021;DINHEIRO;PENDENTE
186101;43332;0;AUDIO;1;4683.00;1;14/04/2021;DINHEIRO;PENDENTE
186103;43305;0;INFORMATICA;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
186105;43339;0;INFORMATICA;1;0.00;;14/04/2021;DINHEIRO;PENDENTE
186111;43346;0;INFORMATICA;1;2785.20;4;14/04/2021;DINHEIRO;PENDENTE
186115;43349;0;UTILIDADES;1;2785.20;4;14/04/2021;DINHEIRO;PENDENTE
